id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,IR pressure,81,24,28,92,243,ship,baseline,monotonic-signal
g002,lowering drift,106,56,40,65,295,ship,edge,drag-penalty
g003,stack depth,78,39,5,33,320,ship,recovery,confidence-floor
g004,diagnostic reach,68,33,31,44,159,watch,negative,lane-boundary
g005,IR pressure,110,68,4,54,500,ship,baseline,monotonic-signal
g006,lowering drift,47,53,13,64,246,ship,edge,drag-penalty
g007,stack depth,107,48,40,30,247,ship,recovery,confidence-floor
g008,diagnostic reach,96,48,13,61,380,ship,negative,lane-boundary
g009,IR pressure,94,15,22,81,283,ship,baseline,monotonic-signal
g010,lowering drift,53,71,7,52,318,ship,edge,drag-penalty
g011,stack depth,80,32,22,42,236,ship,recovery,confidence-floor
g012,diagnostic reach,97,15,10,85,356,ship,negative,lane-boundary
g013,IR pressure,109,44,45,68,258,ship,baseline,monotonic-signal
g014,lowering drift,74,61,24,21,245,ship,edge,drag-penalty
g015,stack depth,104,72,36,45,321,ship,recovery,confidence-floor
g016,diagnostic reach,79,45,44,104,211,ship,negative,lane-boundary
g017,IR pressure,70,34,28,52,190,ship,baseline,monotonic-signal
g018,lowering drift,69,66,43,31,155,watch,edge,drag-penalty
g019,stack depth,116,49,31,68,359,ship,recovery,confidence-floor
g020,diagnostic reach,99,8,26,91,274,ship,negative,lane-boundary
g021,IR pressure,94,60,4,64,446,ship,baseline,monotonic-signal
g022,lowering drift,95,54,37,32,240,ship,edge,drag-penalty
g023,stack depth,55,53,34,43,144,watch,recovery,confidence-floor
g024,diagnostic reach,82,55,13,53,344,ship,negative,lane-boundary
g025,IR pressure,99,21,25,63,277,ship,baseline,monotonic-signal
g026,lowering drift,67,44,32,29,158,watch,edge,drag-penalty
g027,stack depth,55,58,16,60,261,ship,recovery,confidence-floor
g028,diagnostic reach,52,68,31,80,217,ship,negative,lane-boundary
g029,IR pressure,98,40,40,51,225,ship,baseline,monotonic-signal
g030,lowering drift,37,29,25,41,85,hold,edge,drag-penalty
g031,stack depth,54,61,40,84,168,watch,recovery,confidence-floor
g032,diagnostic reach,34,44,7,67,222,ship,negative,lane-boundary
g033,IR pressure,59,38,34,20,103,hold,baseline,monotonic-signal
g034,lowering drift,31,73,7,44,248,ship,edge,drag-penalty
g035,stack depth,109,58,37,103,361,ship,recovery,confidence-floor
g036,diagnostic reach,63,53,30,51,196,ship,negative,lane-boundary
g037,IR pressure,88,53,9,30,355,ship,baseline,monotonic-signal
g038,lowering drift,60,20,21,67,182,ship,edge,drag-penalty
g039,stack depth,49,76,29,90,244,ship,recovery,confidence-floor
g040,diagnostic reach,47,37,13,63,213,ship,negative,lane-boundary
g041,IR pressure,94,20,28,31,213,ship,baseline,monotonic-signal
g042,lowering drift,33,49,16,42,159,watch,edge,drag-penalty
g043,stack depth,50,66,11,52,279,ship,recovery,confidence-floor
g044,diagnostic reach,62,77,31,62,247,ship,negative,lane-boundary
